fas4,lifesat,wemwbs,sebdtot,physact60,schoolid_anonymous,genid_sab6,meanpsychcomplfreq,dailyfruitveg,pastmonthcann,drink2bin,weeklysmoker,vigpaguidance,age1,ethnic2,bullyvictim
8,6,27,22,3,118,2,3.75,0,0,1,0,0,15,1,1
11,8,NA,13,6,118,2,3.25,0,0,0,0,1,15,0,0
12,5,NA,NA,NA,153,2,NA,NA,NA,NA,NA,NA,14,0,NA
11,5,21,20,5,118,1,3.5,1,0,1,0,1,15,0,0
8,3,14,22,0,118,2,3.25,0,0,1,1,0,15,1,0
8,8,27,8,2,118,1,1,0,0,1,0,0,16,0,0
11,10,21,12,3,118,1,1,0,1,1,1,1,16,0,0
7,10,35,NA,5,118,1,1.5,0,NA,0,0,0,16,0,NA
12,8,25,13,6,118,1,1,0,1,1,NA,0,15,0,1
12,4,18,27,3,118,2,3.5,0,0,1,0,0,15,0,1
NA,8,28,NA,6,118,1,1,0,0,0,0,1,16,0,0
12,4,19,16,2,153,2,2.75,1,0,0,0,0,14,0,1
10,4,31,NA,6,118,1,2.25,0,1,1,NA,1,15,0,NA
6,9,NA,NA,NA,153,2,NA,0,0,0,0,0,13,0,NA
9,7,22,14,3,153,1,4.25,0,0,0,0,0,13,1,0
13,8,30,7,7,153,2,1.25,1,0,0,0,1,13,0,0
9,5,25,6,2,153,1,1.25,0,0,0,0,0,14,0,0
12,9,29,6,6,153,2,1,0,0,0,0,1,13,0,0
8,10,35,3,4,118,1,1,1,0,0,0,1,15,0,0
12,9,28,9,3,153,2,2,0,0,0,0,0,14,0,0
10,7,23,14,4,153,2,3.5,1,0,0,0,0,13,0,0
12,8,17,33,2,153,1,3.5,0,0,0,0,0,13,0,1
9,7,23,8,3,153,2,2,1,0,0,0,0,13,0,NA
11,8,31,5,7,118,1,1.75,0,0,0,0,1,15,0,0
9,4,21,24,3,118,1,4,0,0,1,0,1,15,0,1
8,8,29,8,5,118,1,2.25,1,0,0,0,1,15,0,0
10,7,26,12,5,118,1,1.75,0,0,1,0,1,15,0,0
12,10,NA,12,NA,153,1,NA,0,0,0,0,1,13,0,0
12,6,17,22,1,118,2,3.75,0,0,1,0,0,16,0,0
7,9,28,9,7,118,1,1.25,1,0,1,0,1,15,0,0
8,9,29,6,7,118,1,1,1,0,1,0,1,15,0,0
11,9,27,6,6,153,2,1,1,0,0,0,1,13,0,0
9,4,20,18,7,153,2,3.75,0,0,0,0,1,14,0,0
13,9,28,16,7,153,2,2.5,0,0,0,0,1,13,0,0
12,6,15,18,1,118,2,2.5,0,0,1,0,0,16,1,0
12,6,20,12,3,153,1,1.5,1,0,0,0,1,14,0,1
6,8,21,24,0,118,1,2.5,0,0,0,0,1,15,0,1
9,7,28,24,4,118,2,3.75,0,0,1,0,0,15,0,0
9,9,27,12,5,118,2,1.75,0,0,0,0,0,15,0,0
9,7,22,16,1,118,1,3.75,0,0,1,0,0,15,0,0
13,10,29,0,7,153,2,1.25,1,0,0,0,1,14,0,0
10,6,15,19,3,118,2,4.25,1,1,1,0,1,16,0,0
8,10,28,1,4,118,1,1,0,0,0,0,1,15,0,0
8,4,20,16,7,153,1,3.5,0,0,NA,0,1,13,0,0
9,7,24,22,3,153,2,4.25,1,0,0,0,0,13,0,0
8,10,21,9,4,118,1,2.25,0,0,0,0,1,16,0,1
10,7,21,11,0,118,2,1.75,0,0,0,0,0,16,1,0
13,10,31,15,7,118,1,1.25,1,0,0,0,1,16,0,0
NA,NA,18,20,2,118,NA,4.5,0,1,1,1,0,15,0,NA
7,6,18,26,3,118,2,5,0,0,1,0,1,15,1,1
12,6,24,15,4,153,2,3.75,0,0,0,0,1,13,0,1
9,9,32,8,3,153,2,2,0,0,0,0,1,13,0,1
10,7,24,10,5,118,2,1.75,0,0,0,0,1,15,0,0
10,7,28,NA,7,118,1,1,0,0,0,0,1,15,1,1
8,8,27,5,2,153,2,2.5,0,0,0,0,1,13,0,0
10,8,18,15,3,153,2,3,0,0,0,0,0,13,0,0
9,6,22,19,2,118,2,4.5,0,0,1,0,0,15,0,0
12,9,33,11,7,118,1,2.25,0,0,1,0,1,16,0,0
7,10,35,8,5,118,1,1.75,0,0,0,0,1,16,0,0
8,5,22,9,5,118,2,2.25,1,0,1,0,1,15,0,1
11,5,14,NA,2,118,1,4,0,0,1,0,1,15,1,0
7,10,NA,3,7,10,1,1.5,1,0,1,0,1,15,0,0
6,5,NA,NA,NA,10,2,NA,1,0,0,0,1,16,0,0
11,7,32,14,7,133,1,1.75,0,0,0,0,1,13,0,0
10,10,34,4,7,133,1,1,1,0,0,0,1,13,0,0
9,9,27,15,5,133,1,2.75,0,0,0,0,0,13,0,0
10,7,26,7,4,133,1,1.5,1,0,0,0,0,13,0,0
12,8,30,8,6,133,1,2,0,0,0,0,0,13,0,0
5,5,16,16,7,133,2,2.25,0,0,0,0,0,13,0,0
4,9,17,20,3,133,2,4.25,1,0,0,0,0,14,0,1
NA,9,28,7,6,133,2,NA,1,0,0,0,0,13,0,1
10,7,17,20,5,133,1,3,0,0,0,0,1,13,0,0
9,8,28,2,5,133,1,2,0,0,0,0,1,13,0,0
11,10,31,9,7,133,1,1.5,0,0,0,0,1,13,0,1
10,6,18,15,1,133,2,3.5,0,0,0,0,0,13,0,1
8,7,15,19,4,133,1,3.5,0,0,0,0,1,13,0,0
NA,8,31,7,3,133,1,1.25,0,0,0,0,0,13,0,0
12,8,18,NA,4,133,1,3.25,1,0,0,0,1,13,0,1
9,10,32,2,3,133,1,1.25,0,0,0,0,0,13,0,0
9,8,26,17,5,133,2,3.25,0,0,0,0,1,13,0,0
13,6,26,16,4,133,2,1.75,0,0,0,0,1,13,1,0
10,9,22,12,7,133,2,3,0,0,0,0,1,13,0,1
5,4,20,24,3,156,1,3,0,0,0,0,0,13,0,1
5,10,35,4,7,156,2,1,0,0,0,0,1,13,0,0
8,7,17,21,0,156,2,3.25,0,0,1,0,1,14,0,0
9,7,26,12,4,156,2,3.75,0,0,0,0,0,13,NA,1
NA,7,15,26,3,156,2,2.75,0,0,NA,0,0,13,1,NA
12,3,18,18,7,156,1,3.5,0,0,1,0,1,14,0,0
8,2,13,26,6,156,1,4.25,0,0,1,0,0,13,0,1
9,10,33,9,4,156,1,1,0,0,0,0,1,13,0,0
4,10,24,11,7,156,1,2.75,0,NA,1,0,1,14,0,0
9,5,14,26,0,156,2,4.5,0,0,0,NA,0,13,0,0
NA,7,NA,9,NA,156,2,NA,0,0,0,0,NA,13,NA,NA
10,7,24,12,7,156,1,NA,1,0,0,0,1,14,0,0
13,10,29,11,7,133,1,1.25,1,0,0,0,1,14,1,0
12,NA,NA,26,7,153,1,NA,NA,NA,NA,NA,1,12,0,0
10,3,26,15,4,153,6,2.75,0,0,0,0,1,13,1,1
9,8,20,20,NA,153,1,5,0,0,0,0,1,12,0,0
13,7,28,4,7,153,1,1,0,0,0,0,1,13,1,0
10,6,32,5,1,153,2,3.25,0,0,0,0,0,12,0,0
12,5,19,29,2,153,5,4.25,0,0,0,0,0,13,1,0
8,8,28,1,4,153,2,1.25,0,0,0,0,1,12,0,0
7,8,31,2,3,153,1,1.75,0,0,0,0,1,12,0,0
9,9,28,6,7,78,1,2,0,0,0,0,1,12,0,0
12,7,20,15,4,78,1,2.75,0,0,0,0,1,13,0,1
10,7,25,19,6,78,1,3.75,0,0,0,0,1,12,1,0
7,10,27,4,6,118,1,1,0,0,0,0,1,15,0,0
NA,8,24,18,4,153,2,2.5,NA,0,0,0,0,12,0,0
8,9,NA,5,5,78,1,1,0,0,0,0,1,13,0,0
13,9,33,5,7,153,1,2.25,1,0,0,0,1,12,0,1
13,8,32,2,6,78,1,1,0,0,0,0,1,13,0,0
NA,6,NA,NA,2,78,1,1,0,0,0,0,0,13,0,1
6,10,28,4,5,118,2,1,0,0,0,0,1,14,0,0
9,9,28,6,7,153,2,4,0,0,0,0,1,13,0,0
12,7,23,13,7,153,1,2.5,0,0,0,0,1,12,NA,0
5,NA,26,17,NA,78,1,1,0,0,0,0,1,13,NA,0
12,8,NA,1,6,78,1,2.25,NA,0,0,0,1,12,0,0
9,6,20,13,5,153,1,2.75,0,0,0,0,1,12,0,0
13,10,27,9,7,78,1,1.5,1,0,0,0,1,12,0,0
11,8,24,11,6,78,1,1,1,0,0,0,1,12,0,0
10,9,31,4,4,153,1,1.25,1,0,0,0,1,12,0,0
13,8,28,14,4,78,1,2.25,1,0,0,0,1,12,0,1
7,7,28,NA,7,78,1,2,0,0,0,0,1,12,0,NA
9,8,27,7,3,78,1,2,0,0,0,0,1,12,0,0
4,9,24,3,4,153,2,1,0,0,0,0,1,12,0,0
8,6,22,9,4,78,1,1.5,0,0,0,0,1,12,1,0
6,6,28,15,4,153,2,3.5,0,0,0,0,0,12,0,1
6,8,NA,5,2,153,1,1,0,0,0,0,1,12,NA,0
11,10,31,13,6,78,1,3,0,0,0,0,0,12,0,0
8,10,15,21,4,78,1,3.5,0,0,0,0,1,13,0,0
10,9,25,4,4,78,1,1.5,0,0,0,0,1,13,0,0
9,8,26,NA,7,78,1,4,0,0,0,0,1,12,0,0
10,6,19,20,6,78,1,4.25,0,0,0,0,1,13,1,1
11,7,22,15,5,153,2,2,1,0,0,0,1,12,1,1
10,7,22,9,5,153,1,2.5,0,0,0,0,0,12,0,1
12,10,32,7,6,153,1,1.25,0,0,0,0,1,12,0,0
10,8,20,NA,5,78,1,1.5,0,0,0,0,1,12,0,0
12,6,17,22,1,153,2,4,0,0,0,0,0,13,0,0
10,8,27,13,3,78,1,2.25,0,0,0,0,1,13,0,1
13,5,26,NA,5,78,1,4,0,0,0,0,0,12,0,1
NA,8,18,20,2,118,2,NA,0,NA,NA,NA,1,14,0,NA
11,6,24,9,5,78,1,2.5,1,0,0,0,1,12,0,0
5,7,24,17,NA,118,2,3.75,0,0,1,0,0,14,0,0
10,6,19,25,3,118,2,4.25,1,1,1,0,1,15,0,0
11,9,25,NA,7,118,1,2.75,1,NA,NA,0,1,NA,0,NA
13,10,26,15,7,118,1,2.75,0,0,1,0,1,15,0,1
12,3,14,16,2,118,2,3.5,0,0,0,0,0,15,0,0
5,8,26,11,2,118,1,2,0,0,1,0,0,14,0,0
8,5,19,21,3,118,2,4,0,0,1,0,0,14,0,0
13,10,14,22,7,118,1,1,0,0,0,0,0,14,0,0
7,5,22,14,3,118,1,1.75,0,0,0,0,0,15,0,0
11,7,21,11,4,118,1,3,0,0,NA,0,1,15,0,1
6,9,30,7,5,118,1,1,0,0,0,0,0,14,0,0
8,10,30,7,5,118,1,1.25,1,0,0,0,1,14,0,0
10,9,23,16,1,118,2,3.75,0,0,1,0,0,15,0,0
13,7,31,11,7,118,1,1.5,1,0,NA,0,1,15,0,0
12,7,13,NA,7,118,1,5,0,0,0,0,1,14,0,NA
NA,6,21,20,4,118,1,3,0,0,1,0,1,14,0,0
6,8,17,14,2,118,1,1.75,0,0,0,0,0,14,0,1
13,8,NA,NA,NA,118,1,4.5,NA,NA,NA,NA,NA,15,1,NA
4,7,NA,NA,NA,118,1,NA,NA,0,0,0,1,14,0,1
10,9,15,10,5,153,2,1,0,0,0,0,1,13,0,0
11,9,21,17,7,118,1,1.25,NA,NA,NA,0,1,14,0,0
8,NA,NA,NA,NA,10,1,NA,NA,0,0,0,NA,11,0,NA
5,5,22,NA,5,118,2,3,0,0,0,0,1,15,0,NA
NA,10,7,30,7,118,1,4,1,0,NA,0,0,NA,0,NA
9,4,14,16,5,118,2,3.25,0,0,0,0,0,14,0,0
10,7,28,6,0,163,1,1.5,0,0,1,0,0,15,0,0
10,8,23,16,1,163,1,2.25,0,0,1,0,0,15,0,0
10,6,23,8,0,163,1,2.75,0,0,1,0,0,15,0,0
12,7,21,14,6,163,2,2.25,0,0,1,0,1,15,0,0
3,7,21,12,4,163,2,2.5,1,0,0,0,0,15,0,0
3,6,16,17,3,163,1,2.75,0,0,0,0,0,15,0,0
12,9,24,7,7,163,2,1.25,0,0,0,0,1,15,0,0
8,3,24,8,4,163,2,3.25,1,0,1,0,1,15,0,0
10,7,25,15,3,163,2,2.75,0,0,1,0,0,16,0,0
13,7,22,17,5,163,2,3.75,1,0,1,0,1,16,0,0
11,5,17,22,4,163,2,2.25,1,0,1,0,1,16,0,0
6,5,19,26,3,118,2,4.5,0,1,1,1,0,14,0,1
10,9,27,14,4,163,2,1.5,1,0,0,0,1,16,0,0
11,6,22,19,2,163,2,2.75,0,0,1,0,0,15,0,0
9,6,28,10,7,78,1,2,1,0,0,0,1,14,0,0
8,8,31,4,4,78,1,1.25,0,0,1,0,1,15,0,0
8,10,27,5,4,78,1,1,1,0,0,0,1,14,0,0
10,7,NA,12,4,78,1,2,0,0,1,0,1,15,0,NA
9,8,25,11,4,78,1,2,0,0,1,0,1,14,0,0
10,7,22,15,3,78,1,1.75,0,0,1,0,1,15,0,0
9,9,20,6,7,163,2,2.25,0,0,1,0,1,16,0,0
10,7,25,8,5,78,1,1,0,0,0,0,1,14,0,0
9,5,27,21,6,78,1,3.75,1,0,1,0,1,14,0,0
7,8,32,10,2,78,1,1.25,0,0,0,0,0,15,0,0
10,8,26,10,2,78,1,2.25,0,0,1,0,0,14,0,0
13,7,NA,NA,5,78,1,3.25,1,0,0,0,1,15,NA,0
10,5,28,29,2,163,2,2.25,1,0,1,0,0,16,0,1
10,10,29,4,4,163,2,1.75,0,0,0,0,1,16,0,0
13,7,NA,NA,4,163,2,3.75,1,0,1,0,1,15,0,NA
6,5,25,20,3,163,2,3.25,1,1,1,0,1,16,0,0
11,4,25,13,NA,163,2,3.5,1,0,1,0,NA,15,0,0
12,8,35,8,6,78,1,1.5,0,0,0,0,1,15,1,1
11,3,14,NA,0,163,1,3,0,0,0,0,0,16,0,1
12,9,31,5,5,78,3,1.75,0,0,0,0,1,14,0,0
5,9,30,17,3,78,1,2.5,0,0,1,0,0,14,0,0
5,6,23,12,6,163,2,2.25,0,0,1,0,1,15,0,1
10,7,29,11,4,163,1,1.25,0,0,0,0,0,15,0,1
8,5,15,17,0,118,8,5,0,0,0,0,0,14,0,1
13,9,27,19,6,78,2,4.25,1,0,0,0,1,15,0,0
10,7,16,23,1,163,2,2.5,0,0,1,0,0,16,0,1
6,3,13,27,2,163,NA,5,0,0,1,0,0,15,0,1
12,5,22,4,2,163,1,4,1,0,1,0,0,16,0,0
7,10,19,12,5,163,1,3.75,0,0,1,0,1,16,0,0
7,7,25,9,1,163,1,2,0,0,0,0,0,16,0,0
8,7,19,17,NA,163,1,4.5,0,0,1,0,1,NA,1,0
7,7,24,11,NA,163,1,3.25,0,0,0,0,0,15,0,NA
7,7,28,2,2,163,1,1.75,0,0,0,0,0,16,0,0
10,9,31,NA,6,163,1,2,0,NA,1,0,1,15,0,NA
9,7,22,15,4,163,1,1.25,0,0,1,0,1,15,0,0
6,7,7,17,3,78,1,3.25,0,0,0,0,0,12,0,NA
11,5,26,9,7,163,2,3,1,0,0,0,1,15,0,0
12,8,28,9,6,163,1,2.25,1,0,0,0,1,15,0,0
8,7,NA,NA,NA,78,2,NA,NA,NA,NA,NA,NA,14,0,NA
9,9,29,19,7,153,1,3.5,0,NA,1,NA,1,13,0,1
10,7,28,13,5,163,1,1,0,0,1,0,1,16,0,0
9,8,24,14,7,163,2,3.75,0,0,0,0,1,15,0,0
5,5,25,28,6,78,1,NA,1,0,0,0,1,13,0,0
7,6,19,NA,5,163,1,3.75,0,0,0,0,0,15,1,1
5,5,27,10,3,78,1,2.25,0,0,0,0,0,12,0,0
7,8,25,4,4,78,1,1.75,1,0,0,0,0,12,0,1
8,7,28,17,5,78,1,2.25,0,0,0,0,1,12,0,1
4,8,19,18,5,78,4,3.75,0,0,0,0,1,12,1,1
11,10,29,12,7,78,1,2,1,0,0,0,1,12,0,1
13,8,24,18,7,78,1,4.5,0,0,0,0,0,12,0,1
4,7,22,16,0,163,2,1,0,0,0,0,0,15,0,0
8,7,21,9,4,78,2,2.75,0,0,0,0,1,14,0,0
7,7,34,5,4,78,1,1,0,0,0,0,0,12,0,0
8,5,15,NA,3,78,1,5,0,NA,0,1,1,12,0,NA
10,10,35,1,5,163,1,2.25,1,0,0,0,1,15,0,NA
9,7,24,10,7,153,2,2.5,1,0,0,0,0,13,0,0
9,6,20,6,NA,78,1,NA,0,0,0,0,0,13,0,0
10,7,19,8,2,78,1,2,0,0,0,0,0,12,0,0
11,7,21,13,4,118,1,2.75,0,0,0,0,1,15,0,0
10,10,35,18,6,163,1,2,1,0,1,0,1,15,0,0
10,8,21,NA,4,118,1,4.5,0,NA,NA,NA,NA,14,1,NA
7,7,NA,13,4,102,2,3,0,0,0,0,0,14,0,0
12,7,10,21,0,102,2,4.75,0,0,0,0,0,14,0,0
8,5,19,NA,6,102,2,5,1,0,1,1,1,14,0,NA
8,4,13,26,0,102,2,4.5,NA,1,1,1,NA,14,0,1
9,10,34,2,5,102,2,1,0,0,0,0,1,14,0,0
10,5,19,29,4,102,2,5,0,0,0,0,0,13,0,0
10,5,18,20,2,102,1,1,0,0,0,0,0,13,0,0
11,6,23,NA,2,102,2,4,0,0,1,NA,1,13,0,NA
NA,5,17,13,0,102,2,5,0,0,1,0,0,13,0,0
7,9,29,6,4,102,2,1,0,0,0,0,0,13,0,0
10,NA,16,20,2,102,1,NA,0,0,0,0,1,14,0,0
9,6,23,4,5,102,1,2,0,0,0,0,1,13,0,0
10,8,23,8,2,102,1,2.5,0,0,0,0,0,13,0,0
11,9,23,8,7,102,1,1.25,0,0,1,0,1,13,0,0
8,10,28,8,4,102,2,1.5,1,0,0,0,1,13,0,0
8,10,14,10,3,102,1,1,0,0,0,0,NA,13,1,NA
10,8,26,20,2,102,2,4.25,0,0,1,0,1,14,0,1
13,10,NA,5,NA,102,2,NA,0,0,1,0,0,13,0,0
4,5,15,20,4,102,1,4,0,0,0,0,0,14,0,1
8,7,19,NA,3,102,1,3,0,1,1,1,1,13,0,1
10,6,28,12,6,78,1,3,0,1,1,1,1,15,0,0
13,6,27,12,5,78,1,3.5,0,1,1,0,1,16,1,0
7,6,21,15,5,78,1,3.5,1,1,1,0,1,15,0,0
5,9,7,NA,5,102,1,3.5,0,1,0,1,1,14,0,NA
NA,0,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,13,1,NA
11,7,26,16,5,78,1,3.5,0,1,1,0,1,15,0,NA
11,9,23,5,4,78,1,1.25,0,0,0,0,0,15,0,0
7,7,NA,13,5,78,1,NA,0,0,1,0,1,15,0,0
10,7,25,30,2,78,1,NA,0,0,0,0,0,15,0,1
10,8,26,8,5,78,1,1.5,0,0,1,0,1,16,0,0
13,1,19,27,1,78,2,4.75,0,1,1,0,1,15,0,1
10,7,17,22,2,78,2,2.5,0,0,0,0,1,15,1,0
13,10,14,19,7,78,1,3,1,1,1,1,1,16,1,NA
13,6,8,NA,NA,102,2,4,0,0,1,0,0,13,0,0
10,5,21,24,3,102,2,4.5,0,0,1,0,0,13,0,0
5,5,20,NA,4,118,1,3.75,0,NA,NA,0,1,12,0,NA
12,9,26,10,3,118,2,2,0,0,0,0,1,12,0,0
9,9,27,14,6,118,2,1.25,0,0,0,0,0,12,0,1
11,6,NA,12,7,118,1,2.5,NA,0,0,0,1,12,0,NA
6,9,NA,NA,2,118,1,2.5,0,0,1,0,1,12,0,0
8,8,21,8,1,118,1,2,0,0,0,0,NA,12,0,0
5,5,11,24,4,118,1,3.5,0,0,0,0,1,12,0,1
9,8,12,28,NA,118,1,NA,0,0,0,0,0,12,0,1
11,9,23,8,3,133,2,2,1,0,0,0,1,14,0,0
13,10,23,7,7,78,1,1,0,0,0,0,1,13,0,0
10,8,26,10,5,78,1,2.5,0,0,0,0,1,13,1,0
8,8,28,4,5,78,1,1.5,0,0,0,0,1,13,0,0
12,8,25,18,4,78,1,1.75,0,0,0,0,1,13,0,0
10,10,28,NA,4,78,1,1,0,NA,0,NA,0,14,0,1
9,3,18,24,2,78,1,3.75,0,0,0,0,0,13,0,0
5,9,34,1,3,78,1,NA,0,0,0,0,1,14,0,0
12,10,28,2,7,78,1,1.5,1,0,0,0,1,13,0,1
9,9,35,NA,4,78,1,2.75,0,0,0,0,1,14,0,0
11,6,21,16,3,78,1,2,0,0,0,0,0,13,0,0
12,5,23,12,0,10,2,4.75,0,NA,0,0,0,14,0,0
7,8,30,19,4,78,1,1,0,0,0,0,1,13,0,0
12,7,29,15,7,78,1,3.75,0,0,0,0,1,13,0,0
12,10,32,NA,7,78,1,3.5,0,0,0,0,1,13,0,0
11,7,17,23,3,78,1,3.75,0,0,0,0,1,13,0,0
9,4,NA,NA,NA,78,1,3.5,0,0,0,0,0,13,1,NA
10,10,33,4,7,78,1,NA,1,0,0,0,1,14,0,0
9,10,27,13,7,78,1,1.75,0,0,0,0,1,14,0,NA
12,9,26,NA,4,78,1,3.5,0,0,0,0,1,14,0,1
13,6,28,11,4,78,1,1.25,0,0,0,0,1,13,1,0
NA,6,20,NA,1,78,1,4,0,0,NA,0,0,NA,0,NA
10,7,26,7,7,133,2,3.25,1,0,0,0,1,16,0,0
10,9,24,16,6,133,2,3.25,1,0,0,0,1,16,0,0
11,7,23,21,6,133,2,4.75,1,0,1,0,1,15,0,0
11,8,28,16,2,10,1,2.25,0,0,0,0,0,14,0,1
11,10,30,2,7,133,1,1.25,0,0,0,0,1,15,0,0
12,10,32,9,7,133,1,1.25,0,0,1,0,1,16,0,0
11,6,26,18,1,133,1,3,0,0,0,0,0,16,0,0
8,5,16,23,2,133,1,4.75,0,0,1,0,0,15,0,0
6,5,21,15,2,133,2,4.5,0,0,1,0,0,15,0,0
6,10,26,4,1,133,2,1.25,0,0,0,0,0,15,1,0
9,5,25,19,3,133,2,2.25,0,0,0,1,1,15,0,1
10,8,28,7,7,133,1,2,0,0,0,0,1,15,1,0
9,9,31,7,7,133,1,1,1,0,0,0,1,15,1,0
8,6,21,14,3,133,2,3,0,0,1,0,0,15,0,1
8,6,23,6,3,133,1,1.25,0,0,0,0,0,16,0,0
8,10,28,8,5,133,1,1.5,0,0,0,0,1,NA,NA,0
10,4,9,19,2,133,2,4.5,0,0,0,0,0,16,0,1
13,8,27,9,4,133,2,2.25,1,0,1,0,1,15,0,0
7,7,22,27,3,133,2,4.5,0,0,1,0,0,16,0,1
13,5,21,19,4,133,2,3.75,0,0,0,0,1,15,0,0
9,8,20,7,7,10,1,1.75,0,0,0,0,1,14,1,0
4,4,21,23,5,10,1,4,0,1,1,1,1,14,0,1
8,8,29,3,1,133,2,1.25,0,0,0,0,0,16,0,0
4,7,33,4,5,10,1,2,0,0,0,0,0,13,0,0
8,7,24,8,3,133,1,2.75,1,0,0,0,1,15,1,0
9,4,18,25,1,10,1,4.5,1,0,0,0,0,13,0,1
12,9,27,6,5,133,1,1.25,0,0,1,0,1,16,0,0
9,6,22,19,5,133,2,3.25,0,0,1,0,1,16,0,0
10,8,22,NA,5,10,1,1.5,0,NA,0,0,0,13,0,NA
NA,5,24,13,3,10,1,2.25,0,0,0,0,1,13,0,1
8,7,28,3,4,10,1,1,0,0,0,0,1,13,0,0
6,5,19,20,2,10,1,3.75,0,0,0,0,0,13,1,1
6,7,28,11,2,133,1,1.5,0,0,0,0,0,16,0,0
13,6,21,23,6,10,1,3.5,0,0,1,0,1,13,0,1
7,7,15,NA,0,10,1,4,0,0,0,0,0,13,0,NA
11,7,20,12,5,10,1,2.5,0,0,0,0,1,13,0,0
NA,10,32,13,7,10,1,1.5,1,0,0,0,0,13,0,0
10,7,25,NA,4,133,1,2.75,1,0,0,0,0,15,0,0
9,9,22,18,3,133,1,1.25,0,0,1,0,1,16,0,0
7,7,24,8,1,133,1,3,0,0,0,0,0,15,1,0
6,5,15,24,3,133,2,4.5,0,0,0,0,0,16,0,0
7,7,21,18,4,10,1,4.5,0,0,0,0,1,14,0,1
8,10,25,8,0,133,1,2.5,0,0,1,0,0,15,0,0
6,4,19,22,4,10,1,4.25,0,0,0,0,1,14,0,1
8,6,20,20,3,133,1,4,0,0,1,0,0,15,0,1
8,4,21,14,1,133,1,3.5,0,0,0,0,0,15,0,1
10,7,25,14,7,133,1,3,0,1,1,0,0,15,0,0
12,6,22,11,3,133,2,2.75,1,0,1,0,0,15,0,0
7,8,32,3,4,133,1,1.25,1,0,0,0,1,15,1,0
11,5,24,22,7,133,1,5,1,1,1,0,1,15,0,0
6,5,12,16,4,10,2,3.5,0,0,0,0,1,13,0,0
8,7,26,22,4,10,2,3.75,1,0,0,0,1,13,0,1
9,9,NA,5,6,10,2,1.5,1,0,0,0,1,13,0,1
12,9,27,18,2,10,2,2,0,0,0,0,1,13,0,1
8,8,34,8,6,10,1,1.25,0,0,0,0,1,13,0,0
11,7,24,30,5,133,1,3.5,0,0,1,0,1,15,0,0
10,7,21,14,2,10,2,3,0,0,0,0,0,13,0,1
12,4,17,24,3,10,2,3.75,0,0,0,0,0,13,0,1
8,NA,15,18,3,10,2,4.75,1,0,0,0,1,13,1,0
8,9,30,12,3,10,2,2.75,1,0,0,0,1,13,0,0
8,8,22,4,5,10,2,1.5,0,0,0,0,1,14,0,0
9,5,24,16,6,10,2,4.75,1,0,0,0,1,13,0,0
7,2,12,27,4,10,2,4,0,0,0,0,1,13,0,NA
8,4,18,24,3,10,NA,4.5,0,0,0,0,1,14,0,1
10,9,25,NA,3,10,2,3,1,0,0,0,0,13,0,NA
NA,7,9,27,NA,10,1,4.75,1,0,1,NA,1,13,0,0
9,5,21,20,7,10,2,4,1,0,0,0,1,14,0,0
10,4,18,17,3,133,2,4,1,0,0,0,1,15,1,0
9,6,26,NA,7,10,1,1.75,1,NA,NA,0,1,13,0,NA
12,9,31,0,6,133,1,1,1,0,0,0,1,15,0,0
10,10,31,8,4,133,1,1.25,0,0,0,0,0,15,0,0
9,7,27,NA,4,133,1,4.25,1,0,0,0,0,15,0,NA
8,7,22,27,3,133,2,4.5,0,1,1,0,0,15,0,1
11,10,25,9,7,10,2,2.75,1,0,0,0,1,14,0,0
8,8,24,8,5,10,2,1.75,1,0,0,0,1,13,0,0
13,9,28,9,5,10,1,1.75,0,0,0,0,0,13,0,0
NA,5,14,20,4,133,2,4.25,1,0,1,0,1,16,0,0
10,5,12,11,2,133,2,3.25,0,0,0,0,0,15,0,0
10,8,11,24,0,10,2,4.25,1,0,1,0,0,14,0,1
10,8,35,1,7,133,1,1,1,0,0,0,1,15,1,0
8,NA,19,12,4,133,1,2.5,0,NA,0,NA,0,16,1,0
7,6,15,28,2,133,1,2.75,1,0,1,0,0,15,0,1
6,8,22,10,5,133,1,2.75,0,0,1,0,0,16,0,0
10,3,26,14,2,133,1,2.75,0,0,1,0,0,15,1,0
NA,6,7,10,2,133,1,4.5,1,NA,0,1,1,16,0,NA
10,7,29,7,5,133,2,2.25,0,0,0,0,0,16,1,0
10,5,16,20,4,133,2,4,1,0,1,0,1,16,0,1
11,3,9,21,5,133,2,4.75,0,0,0,0,0,16,0,0
8,8,19,20,1,133,1,4,1,0,0,0,0,15,0,0
7,10,23,11,1,10,2,3.75,0,0,0,0,0,13,0,0
6,7,NA,NA,NA,10,2,1.25,NA,NA,NA,NA,NA,14,0,NA
6,7,28,11,4,133,1,NA,0,0,0,0,1,15,1,0
11,8,26,14,3,10,1,2.5,0,0,0,0,1,13,0,0
9,6,21,24,0,133,2,4.25,0,1,1,0,0,16,0,0
NA,7,28,14,4,10,1,2.5,0,0,0,0,1,13,0,1
7,8,23,NA,4,133,1,2,0,0,0,0,1,15,0,NA
9,8,26,NA,3,133,1,2.5,0,NA,1,0,1,16,1,NA
11,9,35,1,7,133,1,2,1,0,0,0,1,15,0,0
4,2,NA,30,3,10,4,4.25,1,0,0,0,0,13,1,1
12,6,20,19,7,133,1,3.5,1,0,1,0,1,15,0,0
7,9,29,7,4,10,1,1.5,1,0,0,0,0,14,0,0
